nombre,apellido,edad,rut,AFP,Cargo,antiguedad,Sueldo,Mes,Año,genero
Lucia,Ramirez,39,16806890-2,Modelo,Jefe de Proyectos,15,1893831,Agosto,2023,Femenino
Lucia,Ramirez,39,16806890-2,Modelo,Jefe de Proyectos,15,1988522,Agosto,2022,Femenino
Lucia,Ramirez,39,16806890-2,Modelo,Jefe de Proyectos,15,2068062,Diciembre,2021,Femenino
Lucia,Ramirez,39,16806890-2,Modelo,Jefe de Proyectos,15,2130103,Diciembre,2022,Femenino
Lucia,Ramirez,39,16806890-2,Modelo,Jefe de Proyectos,15,2215307,Diciembre,2023,Femenino
Lucia,Ramirez,39,16806890-2,Modelo,Jefe de Proyectos,15,2326072,Enero,2022,Femenino
Lucia,Ramirez,39,16806890-2,Modelo,Jefe de Proyectos,15,2419114,Enero,2023,Femenino
Lucia,Ramirez,39,16806890-2,Modelo,Jefe de Proyectos,15,2540069,Febrero,2022,Femenino
Lucia,Ramirez,39,16806890-2,Modelo,Jefe de Proyectos,15,2641671,Febrero,2023,Femenino
Lucia,Ramirez,39,16806890-2,Modelo,Jefe de Proyectos,15,2773754,Julio,2022,Femenino
Lucia,Ramirez,39,16806890-2,Modelo,Jefe de Proyectos,15,2884704,Julio,2023,Femenino
Lucia,Ramirez,39,16806890-2,Modelo,Jefe de Proyectos,15,3028939,Junio,2023,Femenino
Lucia,Ramirez,39,16806890-2,Modelo,Jefe de Proyectos,15,3180385,Junio,2022,Femenino
Lucia,Ramirez,39,16806890-2,Modelo,Jefe de Proyectos,15,3307600,Marzo,2022,Femenino
Lucia,Ramirez,39,16806890-2,Modelo,Jefe de Proyectos,15,3439904,Marzo,2023,Femenino
Lucia,Ramirez,39,16806890-2,Modelo,Jefe de Proyectos,15,3611899,Mayo,2022,Femenino
Lucia,Ramirez,39,16806890-2,Modelo,Jefe de Proyectos,15,3756374,Mayo,2023,Femenino
Lucia,Ramirez,39,16806890-2,Modelo,Jefe de Proyectos,15,3944192,Noviembre,2022,Femenino
Lucia,Ramirez,39,16806890-2,Modelo,Jefe de Proyectos,15,4101959,Noviembre,2023,Femenino
Lucia,Ramirez,39,16806890-2,Modelo,Jefe de Proyectos,15,4307056,Octubre,2022,Femenino
Lucia,Ramirez,39,16806890-2,Modelo,Jefe de Proyectos,15,4479338,Octubre,2023,Femenino
Lucia,Ramirez,39,16806890-2,Modelo,Jefe de Proyectos,15,4703304,Septiembre,2022,Femenino
Lucia,Ramirez,39,16806890-2,Modelo,Jefe de Proyectos,15,4891436,Septiembre,2023,Femenino
Carlos,Rodriguez,47,13575007-K,Habitat,Gerente,1,1851162,Abril,2023,Masculino
Carlos,Rodriguez,47,13575007-K,Habitat,Gerente,1,1943720,Agosto,2023,Masculino
Carlos,Rodriguez,47,13575007-K,Habitat,Gerente,1,2040906,Diciembre,2023,Masculino
Carlos,Rodriguez,47,13575007-K,Habitat,Gerente,1,2142951,Enero,2023,Masculino
Carlos,Rodriguez,47,13575007-K,Habitat,Gerente,1,2250098,Febrero,2023,Masculino
Carlos,Rodriguez,47,13575007-K,Habitat,Gerente,1,2362602,Julio,2023,Masculino
Carlos,Rodriguez,47,13575007-K,Habitat,Gerente,1,2480732,Junio,2023,Masculino
Carlos,Rodriguez,47,13575007-K,Habitat,Gerente,1,2604768,Marzo,2023,Masculino
Carlos,Rodriguez,47,13575007-K,Habitat,Gerente,1,2735006,Mayo,2023,Masculino
Carlos,Rodriguez,47,13575007-K,Habitat,Gerente,1,2871756,Noviembre,2023,Masculino
Carlos,Rodriguez,47,13575007-K,Habitat,Gerente,1,3015343,Octubre,2023,Masculino
Carlos,Rodriguez,47,13575007-K,Habitat,Gerente,1,3166110,Septiembre,2023,Masculino
Maria,Lopez,32,14943692-2,Provida,Analista,18,1000695,Abril,2023,Femenino
Maria,Lopez,32,14943692-2,Provida,Analista,18,1050729,Abril,2022,Femenino
Maria,Lopez,32,14943692-2,Provida,Analista,18,1092758,Agosto,2023,Femenino
Maria,Lopez,32,14943692-2,Provida,Analista,18,1147395,Agosto,2022,Femenino
Maria,Lopez,32,14943692-2,Provida,Analista,18,1193290,Diciembre,2021,Femenino
Maria,Lopez,32,14943692-2,Provida,Analista,18,1229088,Diciembre,2022,Femenino
Maria,Lopez,32,14943692-2,Provida,Analista,18,1278251,Diciembre,2023,Femenino
Maria,Lopez,32,14943692-2,Provida,Analista,18,1342163,Enero,2022,Femenino
Maria,Lopez,32,14943692-2,Provida,Analista,18,1395849,Enero,2023,Femenino
Maria,Lopez,32,14943692-2,Provida,Analista,18,1465641,Febrero,2022,Femenino
Maria,Lopez,32,14943692-2,Provida,Analista,18,1524266,Febrero,2023,Femenino
Maria,Lopez,32,14943692-2,Provida,Analista,18,1600479,Julio,2022,Femenino
Maria,Lopez,32,14943692-2,Provida,Analista,18,1664498,Julio,2023,Femenino
Maria,Lopez,32,14943692-2,Provida,Analista,18,1747722,Junio,2023,Femenino
Maria,Lopez,32,14943692-2,Provida,Analista,18,1835108,Junio,2022,Femenino
Maria,Lopez,32,14943692-2,Provida,Analista,18,1908512,Marzo,2022,Femenino
Maria,Lopez,32,14943692-2,Provida,Analista,18,1984852,Marzo,2023,Femenino
Maria,Lopez,32,14943692-2,Provida,Analista,18,2084094,Mayo,2022,Femenino
Maria,Lopez,32,14943692-2,Provida,Analista,18,2167457,Mayo,2023,Femenino
Maria,Lopez,32,14943692-2,Provida,Analista,18,2275829,Noviembre,2022,Femenino
Maria,Lopez,32,14943692-2,Provida,Analista,18,2366862,Noviembre,2023,Femenino
Maria,Lopez,32,14943692-2,Provida,Analista,18,2485205,Octubre,2022,Femenino
Maria,Lopez,32,14943692-2,Provida,Analista,18,2584613,Octubre,2023,Femenino
Maria,Lopez,32,14943692-2,Provida,Analista,18,2713843,Septiembre,2022,Femenino
Maria,Lopez,32,14943692-2,Provida,Analista,18,2822396,Septiembre,2023,Femenino
Clara,Gonzalez,39,19395137-8,Provida,Técnico,17,1466562,Abril,2023,Femenino
Clara,Gonzalez,39,19395137-8,Provida,Técnico,17,1539890,Abril,2022,Femenino
Clara,Gonzalez,39,19395137-8,Provida,Técnico,17,1601485,Agosto,2023,Femenino
Clara,Gonzalez,39,19395137-8,Provida,Técnico,17,1681559,Agosto,2022,Femenino
Clara,Gonzalez,39,19395137-8,Provida,Técnico,17,1748821,Diciembre,2021,Femenino
Clara,Gonzalez,39,19395137-8,Provida,Técnico,17,1801285,Diciembre,2022,Femenino
Clara,Gonzalez,39,19395137-8,Provida,Técnico,17,1873336,Diciembre,2023,Femenino
Clara,Gonzalez,39,19395137-8,Provida,Técnico,17,1967002,Enero,2022,Femenino
Clara,Gonzalez,39,19395137-8,Provida,Técnico,17,2045682,Enero,2023,Femenino
Clara,Gonzalez,39,19395137-8,Provida,Técnico,17,2147966,Febrero,2022,Femenino
Clara,Gonzalez,39,19395137-8,Provida,Técnico,17,2233884,Febrero,2023,Femenino
Clara,Gonzalez,39,19395137-8,Provida,Técnico,17,2345578,Julio,2022,Femenino
Clara,Gonzalez,39,19395137-8,Provida,Técnico,17,2439401,Julio,2023,Femenino
Clara,Gonzalez,39,19395137-8,Provida,Técnico,17,2561371,Junio,2023,Femenino
Clara,Gonzalez,39,19395137-8,Provida,Técnico,17,2689439,Junio,2022,Femenino
Clara,Gonzalez,39,19395137-8,Provida,Técnico,17,2797016,Marzo,2022,Femenino
Clara,Gonzalez,39,19395137-8,Provida,Técnico,17,2908896,Marzo,2023,Femenino
Clara,Gonzalez,39,19395137-8,Provida,Técnico,17,3054340,Mayo,2022,Femenino
Clara,Gonzalez,39,19395137-8,Provida,Técnico,17,3176513,Mayo,2023,Femenino
Clara,Gonzalez,39,19395137-8,Provida,Técnico,17,3335338,Noviembre,2022,Femenino
Clara,Gonzalez,39,19395137-8,Provida,Técnico,17,3468751,Noviembre,2023,Femenino
Clara,Gonzalez,39,19395137-8,Provida,Técnico,17,3642188,Octubre,2022,Femenino
Clara,Gonzalez,39,19395137-8,Provida,Técnico,17,3787875,Octubre,2023,Femenino
Clara,Gonzalez,39,19395137-8,Provida,Técnico,17,3977268,Septiembre,2022,Femenino
Clara,Gonzalez,39,19395137-8,Provida,Técnico,17,4136358,Septiembre,2023,Femenino
Clara,Martinez,29,4432890-4,Cuprum,Ingeniero,16,1961229,Abril,2023,Femenino
Clara,Martinez,29,4432890-4,Cuprum,Ingeniero,16,2059290,Abril,2022,Femenino
Clara,Martinez,29,4432890-4,Cuprum,Ingeniero,16,2141661,Agosto,2023,Femenino
Clara,Martinez,29,4432890-4,Cuprum,Ingeniero,16,2248744,Agosto,2022,Femenino
Clara,Martinez,29,4432890-4,Cuprum,Ingeniero,16,2338693,Diciembre,2021,Femenino
Clara,Martinez,29,4432890-4,Cuprum,Ingeniero,16,2408853,Diciembre,2022,Femenino
Clara,Martinez,29,4432890-4,Cuprum,Ingeniero,16,2505207,Diciembre,2023,Femenino
Clara,Martinez,29,4432890-4,Cuprum,Ingeniero,16,2630467,Enero,2022,Femenino
Clara,Martinez,29,4432890-4,Cuprum,Ingeniero,16,2735685,Enero,2023,Femenino
Clara,Martinez,29,4432890-4,Cuprum,Ingeniero,16,2872469,Febrero,2022,Femenino
Clara,Martinez,29,4432890-4,Cuprum,Ingeniero,16,2987367,Febrero,2023,Femenino
Clara,Martinez,29,4432890-4,Cuprum,Ingeniero,16,3136735,Julio,2022,Femenino
Clara,Martinez,29,4432890-4,Cuprum,Ingeniero,16,3262204,Julio,2023,Femenino
Clara,Martinez,29,4432890-4,Cuprum,Ingeniero,16,3425314,Junio,2023,Femenino
Clara,Martinez,29,4432890-4,Cuprum,Ingeniero,16,3596579,Junio,2022,Femenino
Clara,Martinez,29,4432890-4,Cuprum,Ingeniero,16,3740442,Marzo,2022,Femenino
Clara,Martinez,29,4432890-4,Cuprum,Ingeniero,16,3890059,Marzo,2023,Femenino
Clara,Martinez,29,4432890-4,Cuprum,Ingeniero,16,4084561,Mayo,2022,Femenino
Clara,Martinez,29,4432890-4,Cuprum,Ingeniero,16,4247943,Mayo,2023,Femenino
Clara,Martinez,29,4432890-4,Cuprum,Ingeniero,16,4460340,Noviembre,2022,Femenino
Clara,Martinez,29,4432890-4,Cuprum,Ingeniero,16,4638753,Noviembre,2023,Femenino
Clara,Martinez,29,4432890-4,Cuprum,Ingeniero,16,4870690,Octubre,2022,Femenino
Clara,Martinez,29,4432890-4,Cuprum,Ingeniero,16,5065517,Octubre,2023,Femenino
Clara,Martinez,29,4432890-4,Cuprum,Ingeniero,16,5318792,Septiembre,2022,Femenino
Clara,Martinez,29,4432890-4,Cuprum,Ingeniero,16,5531543,Septiembre,2023,Femenino
Lucia,Gonzalez,43,14032436-9,PlanVital,Analista,9,1922617,Abril,2023,Femenino
Lucia,Gonzalez,43,14032436-9,PlanVital,Analista,9,2018747,Abril,2022,Femenino
Lucia,Gonzalez,43,14032436-9,PlanVital,Analista,9,2099496,Agosto,2023,Femenino
Lucia,Gonzalez,43,14032436-9,PlanVital,Analista,9,2204470,Agosto,2022,Femenino
Lucia,Gonzalez,43,14032436-9,PlanVital,Analista,9,2292648,Diciembre,2021,Femenino
Lucia,Gonzalez,43,14032436-9,PlanVital,Analista,9,2361427,Diciembre,2022,Femenino
Lucia,Gonzalez,43,14032436-9,PlanVital,Analista,9,2455884,Diciembre,2023,Femenino
Lucia,Gonzalez,43,14032436-9,PlanVital,Analista,9,2578678,Enero,2022,Femenino
Lucia,Gonzalez,43,14032436-9,PlanVital,Analista,9,2681825,Enero,2023,Femenino
Lucia,Gonzalez,43,14032436-9,PlanVital,Analista,9,2815916,Febrero,2022,Femenino
Lucia,Gonzalez,43,14032436-9,PlanVital,Analista,9,2928552,Febrero,2023,Femenino
Lucia,Gonzalez,43,14032436-9,PlanVital,Analista,9,3074979,Julio,2022,Femenino
Lucia,Gonzalez,43,14032436-9,PlanVital,Analista,9,3197978,Julio,2023,Femenino
Lucia,Gonzalez,43,14032436-9,PlanVital,Analista,9,3357876,Junio,2023,Femenino
Lucia,Gonzalez,43,14032436-9,PlanVital,Analista,9,3525769,Junio,2022,Femenino
Lucia,Gonzalez,43,14032436-9,PlanVital,Analista,9,3666799,Marzo,2022,Femenino
Lucia,Gonzalez,43,14032436-9,PlanVital,Analista,9,3813470,Marzo,2023,Femenino
Lucia,Gonzalez,43,14032436-9,PlanVital,Analista,9,4004143,Mayo,2022,Femenino
Lucia,Gonzalez,43,14032436-9,PlanVital,Analista,9,4164308,Mayo,2023,Femenino
Lucia,Gonzalez,43,14032436-9,PlanVital,Analista,9,4372523,Noviembre,2022,Femenino
Lucia,Gonzalez,43,14032436-9,PlanVital,Analista,9,4547423,Noviembre,2023,Femenino
Lucia,Gonzalez,43,14032436-9,PlanVital,Analista,9,4774794,Octubre,2022,Femenino
Lucia,Gonzalez,43,14032436-9,PlanVital,Analista,9,4965785,Octubre,2023,Femenino
Lucia,Gonzalez,43,14032436-9,PlanVital,Analista,9,5214074,Septiembre,2022,Femenino
Lucia,Gonzalez,43,14032436-9,PlanVital,Analista,9,5422636,Septiembre,2023,Femenino
Ana,Ramirez,27,6231625-3,Cuprum,Técnico,20,1071732,Abril,2023,Femenino
Ana,Ramirez,27,6231625-3,Cuprum,Técnico,20,1125318,Abril,2022,Femenino
Ana,Ramirez,27,6231625-3,Cuprum,Técnico,20,1170330,Agosto,2023,Femenino
Ana,Ramirez,27,6231625-3,Cuprum,Técnico,20,1228846,Agosto,2022,Femenino
Ana,Ramirez,27,6231625-3,Cuprum,Técnico,20,1277999,Diciembre,2021,Femenino
Ana,Ramirez,27,6231625-3,Cuprum,Técnico,20,1316338,Diciembre,2022,Femenino
Ana,Ramirez,27,6231625-3,Cuprum,Técnico,20,1368991,Diciembre,2023,Femenino
Ana,Ramirez,27,6231625-3,Cuprum,Técnico,20,1437440,Enero,2022,Femenino
Ana,Ramirez,27,6231625-3,Cuprum,Técnico,20,1494937,Enero,2023,Femenino
Ana,Ramirez,27,6231625-3,Cuprum,Técnico,20,1569683,Febrero,2022,Femenino
Ana,Ramirez,27,6231625-3,Cuprum,Técnico,20,1632470,Febrero,2023,Femenino
Ana,Ramirez,27,6231625-3,Cuprum,Técnico,20,1714093,Julio,2022,Femenino
Ana,Ramirez,27,6231625-3,Cuprum,Técnico,20,1782656,Julio,2023,Femenino
Ana,Ramirez,27,6231625-3,Cuprum,Técnico,20,1871788,Junio,2023,Femenino
Ana,Ramirez,27,6231625-3,Cuprum,Técnico,20,1965377,Junio,2022,Femenino
Ana,Ramirez,27,6231625-3,Cuprum,Técnico,20,2043992,Marzo,2022,Femenino
Ana,Ramirez,27,6231625-3,Cuprum,Técnico,20,2125751,Marzo,2023,Femenino
Ana,Ramirez,27,6231625-3,Cuprum,Técnico,20,2232038,Mayo,2022,Femenino
Ana,Ramirez,27,6231625-3,Cuprum,Técnico,20,2321319,Mayo,2023,Femenino
Ana,Ramirez,27,6231625-3,Cuprum,Técnico,20,2437384,Noviembre,2022,Femenino
Ana,Ramirez,27,6231625-3,Cuprum,Técnico,20,2534879,Noviembre,2023,Femenino
Ana,Ramirez,27,6231625-3,Cuprum,Técnico,20,2661622,Octubre,2022,Femenino
Ana,Ramirez,27,6231625-3,Cuprum,Técnico,20,2768086,Octubre,2023,Femenino
Ana,Ramirez,27,6231625-3,Cuprum,Técnico,20,2906490,Septiembre,2022,Femenino
Ana,Ramirez,27,6231625-3,Cuprum,Técnico,20,3022749,Septiembre,2023,Femenino
Lucia,Martinez,60,5531682-3,PlanVital,Gerente,19,855073,Abril,2023,Femenino
Lucia,Martinez,60,5531682-3,PlanVital,Gerente,19,897826,Abril,2022,Femenino
Lucia,Martinez,60,5531682-3,PlanVital,Gerente,19,933739,Agosto,2023,Femenino
Lucia,Martinez,60,5531682-3,PlanVital,Gerente,19,980425,Agosto,2022,Femenino
Lucia,Martinez,60,5531682-3,PlanVital,Gerente,19,1019642,Diciembre,2021,Femenino
Lucia,Martinez,60,5531682-3,PlanVital,Gerente,19,1050231,Diciembre,2022,Femenino
Lucia,Martinez,60,5531682-3,PlanVital,Gerente,19,1092240,Diciembre,2023,Femenino
Lucia,Martinez,60,5531682-3,PlanVital,Gerente,19,1146852,Enero,2022,Femenino
Lucia,Martinez,60,5531682-3,PlanVital,Gerente,19,1192726,Enero,2023,Femenino
Lucia,Martinez,60,5531682-3,PlanVital,Gerente,19,1252362,Febrero,2022,Femenino
Lucia,Martinez,60,5531682-3,PlanVital,Gerente,19,1302456,Febrero,2023,Femenino
Lucia,Martinez,60,5531682-3,PlanVital,Gerente,19,1367578,Julio,2022,Femenino
Lucia,Martinez,60,5531682-3,PlanVital,Gerente,19,1422281,Julio,2023,Femenino
Lucia,Martinez,60,5531682-3,PlanVital,Gerente,19,1493395,Junio,2023,Femenino
Lucia,Martinez,60,5531682-3,PlanVital,Gerente,19,1568064,Junio,2022,Femenino
Lucia,Martinez,60,5531682-3,PlanVital,Gerente,19,1630786,Marzo,2022,Femenino
Lucia,Martinez,60,5531682-3,PlanVital,Gerente,19,1696017,Marzo,2023,Femenino
Lucia,Martinez,60,5531682-3,PlanVital,Gerente,19,1780817,Mayo,2022,Femenino
Lucia,Martinez,60,5531682-3,PlanVital,Gerente,19,1852049,Mayo,2023,Femenino
Lucia,Martinez,60,5531682-3,PlanVital,Gerente,19,1944651,Noviembre,2022,Femenino
Lucia,Martinez,60,5531682-3,PlanVital,Gerente,19,2022437,Noviembre,2023,Femenino
Lucia,Martinez,60,5531682-3,PlanVital,Gerente,19,2123558,Octubre,2022,Femenino
Lucia,Martinez,60,5531682-3,PlanVital,Gerente,19,2208500,Octubre,2023,Femenino
Lucia,Martinez,60,5531682-3,PlanVital,Gerente,19,2318925,Septiembre,2022,Femenino
Lucia,Martinez,60,5531682-3,PlanVital,Gerente,19,2411682,Septiembre,2023,Femenino
Carlos,Gonzalez,39,20216270-6,Cuprum,Analista,8,1517888,Abril,2023,Masculino
Carlos,Gonzalez,39,20216270-6,Cuprum,Analista,8,1593782,Abril,2022,Masculino
Carlos,Gonzalez,39,20216270-6,Cuprum,Analista,8,1657533,Agosto,2023,Masculino
Carlos,Gonzalez,39,20216270-6,Cuprum,Analista,8,1740409,Agosto,2022,Masculino
Carlos,Gonzalez,39,20216270-6,Cuprum,Analista,8,1810025,Diciembre,2021,Masculino
Carlos,Gonzalez,39,20216270-6,Cuprum,Analista,8,1864325,Diciembre,2022,Masculino
Carlos,Gonzalez,39,20216270-6,Cuprum,Analista,8,1938898,Diciembre,2023,Masculino
Carlos,Gonzalez,39,20216270-6,Cuprum,Analista,8,2035842,Enero,2022,Masculino
Carlos,Gonzalez,39,20216270-6,Cuprum,Analista,8,2117275,Enero,2023,Masculino
Carlos,Gonzalez,39,20216270-6,Cuprum,Analista,8,2223138,Febrero,2022,Masculino
Carlos,Gonzalez,39,20216270-6,Cuprum,Analista,8,2312063,Febrero,2023,Masculino
Carlos,Gonzalez,39,20216270-6,Cuprum,Analista,8,2427666,Julio,2022,Masculino
Carlos,Gonzalez,39,20216270-6,Cuprum,Analista,8,2524772,Julio,2023,Masculino
Carlos,Gonzalez,39,20216270-6,Cuprum,Analista,8,2651010,Junio,2023,Masculino
Carlos,Gonzalez,39,20216270-6,Cuprum,Analista,8,2783560,Junio,2022,Masculino
Carlos,Gonzalez,39,20216270-6,Cuprum,Analista,8,2894902,Marzo,2022,Masculino
Carlos,Gonzalez,39,20216270-6,Cuprum,Analista,8,3010698,Marzo,2023,Masculino
Carlos,Gonzalez,39,20216270-6,Cuprum,Analista,8,3161232,Mayo,2022,Masculino
Carlos,Gonzalez,39,20216270-6,Cuprum,Analista,8,3287681,Mayo,2023,Masculino
Carlos,Gonzalez,39,20216270-6,Cuprum,Analista,8,3452065,Noviembre,2022,Masculino
Carlos,Gonzalez,39,20216270-6,Cuprum,Analista,8,3590147,Noviembre,2023,Masculino
Carlos,Gonzalez,39,20216270-6,Cuprum,Analista,8,3769654,Octubre,2022,Masculino
Carlos,Gonzalez,39,20216270-6,Cuprum,Analista,8,3920440,Octubre,2023,Masculino
Carlos,Gonzalez,39,20216270-6,Cuprum,Analista,8,4116462,Septiembre,2022,Masculino
Carlos,Gonzalez,39,20216270-6,Cuprum,Analista,8,4281120,Septiembre,2023,Masculino
Ana,Rodriguez,36,4036952-4,Modelo,Analista,4,1363439,Abril,2023,Femenino
Ana,Rodriguez,36,4036952-4,Modelo,Analista,4,1431610,Abril,2022,Femenino
Ana,Rodriguez,36,4036952-4,Modelo,Analista,4,1488874,Agosto,2023,Femenino
Ana,Rodriguez,36,4036952-4,Modelo,Analista,4,1563317,Agosto,2022,Femenino
Ana,Rodriguez,36,4036952-4,Modelo,Analista,4,1625849,Diciembre,2021,Femenino
Ana,Rodriguez,36,4036952-4,Modelo,Analista,4,1674624,Diciembre,2022,Femenino
Ana,Rodriguez,36,4036952-4,Modelo,Analista,4,1741608,Diciembre,2023,Femenino
Ana,Rodriguez,36,4036952-4,Modelo,Analista,4,1828688,Enero,2022,Femenino
Ana,Rodriguez,36,4036952-4,Modelo,Analista,4,1901835,Enero,2023,Femenino
Ana,Rodriguez,36,4036952-4,Modelo,Analista,4,1996926,Febrero,2022,Femenino
Ana,Rodriguez,36,4036952-4,Modelo,Analista,4,2076803,Febrero,2023,Femenino
Ana,Rodriguez,36,4036952-4,Modelo,Analista,4,2180643,Julio,2022,Femenino
Ana,Rodriguez,36,4036952-4,Modelo,Analista,4,2267868,Julio,2023,Femenino
Ana,Rodriguez,36,4036952-4,Modelo,Analista,4,2381261,Junio,2023,Femenino
Ana,Rodriguez,36,4036952-4,Modelo,Analista,4,2500324,Junio,2022,Femenino
Ana,Rodriguez,36,4036952-4,Modelo,Analista,4,2600336,Marzo,2022,Femenino
Ana,Rodriguez,36,4036952-4,Modelo,Analista,4,2704349,Marzo,2023,Femenino
Ana,Rodriguez,36,4036952-4,Modelo,Analista,4,2839566,Mayo,2022,Femenino
Ana,Rodriguez,36,4036952-4,Modelo,Analista,4,2953148,Mayo,2023,Femenino
Ana,Rodriguez,36,4036952-4,Modelo,Analista,4,3100805,Noviembre,2022,Femenino
Ana,Rodriguez,36,4036952-4,Modelo,Analista,4,3224837,Noviembre,2023,Femenino
Ana,Rodriguez,36,4036952-4,Modelo,Analista,4,3386078,Octubre,2022,Femenino
Ana,Rodriguez,36,4036952-4,Modelo,Analista,4,3521521,Octubre,2023,Femenino
Ana,Rodriguez,36,4036952-4,Modelo,Analista,4,3697597,Septiembre,2022,Femenino
Ana,Rodriguez,36,4036952-4,Modelo,Analista,4,3845500,Septiembre,2023,Femenino
Ana,Gonzalez,49,19483511-2,Modelo,Analista,15,885324,Abril,2023,Femenino
Ana,Gonzalez,49,19483511-2,Modelo,Analista,15,929590,Abril,2022,Femenino
Ana,Gonzalez,49,19483511-2,Modelo,Analista,15,966773,Agosto,2023,Femenino
Ana,Gonzalez,49,19483511-2,Modelo,Analista,15,1015111,Agosto,2022,Femenino
Ana,Gonzalez,49,19483511-2,Modelo,Analista,15,1055715,Diciembre,2021,Femenino
Ana,Gonzalez,49,19483511-2,Modelo,Analista,15,1087386,Diciembre,2022,Femenino
Ana,Gonzalez,49,19483511-2,Modelo,Analista,15,1130881,Diciembre,2023,Femenino
Ana,Gonzalez,49,19483511-2,Modelo,Analista,15,1187425,Enero,2022,Femenino
Ana,Gonzalez,49,19483511-2,Modelo,Analista,15,1234922,Enero,2023,Femenino
Ana,Gonzalez,49,19483511-2,Modelo,Analista,15,1296668,Febrero,2022,Femenino
Ana,Gonzalez,49,19483511-2,Modelo,Analista,15,1348534,Febrero,2023,Femenino
Ana,Gonzalez,49,19483511-2,Modelo,Analista,15,1415960,Julio,2022,Femenino
Ana,Gonzalez,49,19483511-2,Modelo,Analista,15,1472598,Julio,2023,Femenino
Ana,Gonzalez,49,19483511-2,Modelo,Analista,15,1546227,Junio,2023,Femenino
Ana,Gonzalez,49,19483511-2,Modelo,Analista,15,1623538,Junio,2022,Femenino
Ana,Gonzalez,49,19483511-2,Modelo,Analista,15,1688479,Marzo,2022,Femenino
Ana,Gonzalez,49,19483511-2,Modelo,Analista,15,1756018,Marzo,2023,Femenino
Ana,Gonzalez,49,19483511-2,Modelo,Analista,15,1843818,Mayo,2022,Femenino
Ana,Gonzalez,49,19483511-2,Modelo,Analista,15,1917570,Mayo,2023,Femenino
Ana,Gonzalez,49,19483511-2,Modelo,Analista,15,2013448,Noviembre,2022,Femenino
Ana,Gonzalez,49,19483511-2,Modelo,Analista,15,2093985,Noviembre,2023,Femenino
Ana,Gonzalez,49,19483511-2,Modelo,Analista,15,2198684,Octubre,2022,Femenino
Ana,Gonzalez,49,19483511-2,Modelo,Analista,15,2286631,Octubre,2023,Femenino
Ana,Gonzalez,49,19483511-2,Modelo,Analista,15,2400962,Septiembre,2022,Femenino
Ana,Gonzalez,49,19483511-2,Modelo,Analista,15,2497000,Septiembre,2023,Femenino
Clara,Lopez,45,18996506-5,Provida,Ingeniero,18,1593999,Abril,2023,Femenino
Clara,Lopez,45,18996506-5,Provida,Ingeniero,18,1673698,Abril,2022,Femenino
Clara,Lopez,45,18996506-5,Provida,Ingeniero,18,1740645,Agosto,2023,Femenino
Clara,Lopez,45,18996506-5,Provida,Ingeniero,18,1827677,Agosto,2022,Femenino
Clara,Lopez,45,18996506-5,Provida,Ingeniero,18,1900784,Diciembre,2021,Femenino
Clara,Lopez,45,18996506-5,Provida,Ingeniero,18,1957807,Diciembre,2022,Femenino
Clara,Lopez,45,18996506-5,Provida,Ingeniero,18,2036119,Diciembre,2023,Femenino
Clara,Lopez,45,18996506-5,Provida,Ingeniero,18,2137924,Enero,2022,Femenino
Clara,Lopez,45,18996506-5,Provida,Ingeniero,18,2223440,Enero,2023,Femenino
Clara,Lopez,45,18996506-5,Provida,Ingeniero,18,2334612,Febrero,2022,Femenino
Clara,Lopez,45,18996506-5,Provida,Ingeniero,18,2427996,Febrero,2023,Femenino
Clara,Lopez,45,18996506-5,Provida,Ingeniero,18,2549395,Julio,2022,Femenino
Clara,Lopez,45,18996506-5,Provida,Ingeniero,18,2651370,Julio,2023,Femenino
Clara,Lopez,45,18996506-5,Provida,Ingeniero,18,2783938,Junio,2023,Femenino
Clara,Lopez,45,18996506-5,Provida,Ingeniero,18,2923134,Junio,2022,Femenino
Clara,Lopez,45,18996506-5,Provida,Ingeniero,18,3040059,Marzo,2022,Femenino
Clara,Lopez,45,18996506-5,Provida,Ingeniero,18,3161661,Marzo,2023,Femenino
Clara,Lopez,45,18996506-5,Provida,Ingeniero,18,3319744,Mayo,2022,Femenino
Clara,Lopez,45,18996506-5,Provida,Ingeniero,18,3452533,Mayo,2023,Femenino
Clara,Lopez,45,18996506-5,Provida,Ingeniero,18,3625159,Noviembre,2022,Femenino
Clara,Lopez,45,18996506-5,Provida,Ingeniero,18,3770165,Noviembre,2023,Femenino
Clara,Lopez,45,18996506-5,Provida,Ingeniero,18,3958673,Octubre,2022,Femenino
Clara,Lopez,45,18996506-5,Provida,Ingeniero,18,4117019,Octubre,2023,Femenino
Clara,Lopez,45,18996506-5,Provida,Ingeniero,18,4322869,Septiembre,2022,Femenino
Clara,Lopez,45,18996506-5,Provida,Ingeniero,18,4495783,Septiembre,2023,Femenino
Maria,Perez,52,13697235-8,Habitat,Jefe de Proyectos,1,1069027,Abril,2023,Femenino
Maria,Perez,52,13697235-8,Habitat,Jefe de Proyectos,1,1122478,Agosto,2023,Femenino
Maria,Perez,52,13697235-8,Habitat,Jefe de Proyectos,1,1178601,Diciembre,2023,Femenino
Maria,Perez,52,13697235-8,Habitat,Jefe de Proyectos,1,1237531,Enero,2023,Femenino
Maria,Perez,52,13697235-8,Habitat,Jefe de Proyectos,1,1299407,Febrero,2023,Femenino
